,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
813,1,1,2,6,0.41000000000000003,0.05500000000000001,0.89,0.385,0.35,0.145,21.5,18.2,0.85,0.406,0.36,0.144,0.3359999999999999,0.052,23.0,0.8616666666666667,0.48,0.3716666666666666,0.17,0.3366666666666666,0.065
814,1,1,0,4,0.41500000000000004,0.09,0.895,0.385,0.425,0.14500000000000002,26.5,20.0,0.8720000000000001,0.4059999999999999,0.414,0.13,0.388,0.0659999999999999,18.33333333333333,0.8633333333333333,0.3866666666666666,0.3733333333333333,0.1066666666666666,0.3466666666666667,0.0566666666666666
815,0,0,4,0,0.315,0.03,0.8400000000000001,0.27,0.345,0.14,15.5,16.6,0.874,0.356,0.386,0.124,0.34,0.058,19.33333333333333,0.8533333333333334,0.4433333333333333,0.3133333333333333,0.15,0.29,0.03
816,0,0,6,1,0.31,0.065,0.7649999999999999,0.275,0.33499999999999996,0.08,16.5,20.8,0.772,0.286,0.3239999999999999,0.104,0.284,0.064,21.5,0.7333333333333334,0.3433333333333333,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
817,1,1,1,6,0.31,0.02,0.835,0.28500000000000003,0.275,0.14,17.5,20.2,0.8140000000000001,0.3,0.3179999999999999,0.136,0.3,0.038,22.0,0.8599999999999999,0.4133333333333333,0.3266666666666666,0.16,0.2966666666666666,0.045
818,0,0,3,2,0.4,0.08,0.8300000000000001,0.355,0.395,0.14500000000000002,20.0,19.6,0.8160000000000001,0.3379999999999999,0.358,0.118,0.324,0.0639999999999999,16.666666666666668,0.8566666666666666,0.3566666666666666,0.4266666666666667,0.1366666666666667,0.4066666666666667,0.0466666666666666
819,1,1,2,3,0.46499999999999997,0.065,0.86,0.435,0.33,0.15,20.0,19.4,0.85,0.4019999999999999,0.388,0.148,0.362,0.042,18.33333333333333,0.8433333333333334,0.49,0.3966666666666666,0.1133333333333333,0.3666666666666667,0.06
820,0,0,4,5,0.30500000000000005,0.035,0.835,0.255,0.33,0.105,18.0,15.6,0.8800000000000001,0.3419999999999999,0.37,0.124,0.3259999999999999,0.044,19.33333333333333,0.8533333333333334,0.4433333333333333,0.3133333333333333,0.15,0.29,0.03
821,1,1,5,4,0.475,0.060000000000000005,0.8400000000000001,0.42500000000000004,0.365,0.09,17.5,17.4,0.8379999999999999,0.376,0.4519999999999999,0.124,0.41,0.082,18.33333333333333,0.8733333333333334,0.4333333333333333,0.3666666666666667,0.1733333333333333,0.3466666666666667,0.08
822,1,1,0,1,0.395,0.095,0.895,0.375,0.38,0.125,23.5,19.2,0.8879999999999999,0.394,0.424,0.138,0.4019999999999999,0.074,18.0,0.84,0.4266666666666667,0.3833333333333333,0.13,0.36,0.0533333333333333
